generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final,y,z,g,h,sia_sid,sia_sjd
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.23792554625013607,0.2245620912497923,0.24430343749987418,0.2932089249998091,0.9816005098661873,0.9204275165459793,0.9043860014143384,0.9036880727978956,0.2932089249998091,0.29282897103577715
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.23089726625022333,0.2949708225001287,0.18948409124981067,0.2846478200000549,0.9806867800583208,0.9203478710325239,0.9041586839138956,0.9031106738297896,0.2846478200000549,0.2848199217671621
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.28258965374997397,0.24130472000036185,0.24508030999986535,0.2310253162500313,0.9803983468534548,0.9182995994957139,0.9016037785309782,0.9007100727820602,0.2310253162500313,0.23083945853624047
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.22395761500003547,0.32585804125047324,0.2267119437501546,0.22347239999988336,0.9798266150584086,0.9157929511612203,0.8988608245550124,0.8978530398252327,0.22347239999988336,0.2238956294504275
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.23942565499984006,0.18653828374979742,0.2579758512500605,0.31606021000020706,0.7389027555689612,-0.025641025637742818,0.22528705157399553,-0.0253718063969601,0.31606021000020706,0.28826418138770216
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.25616022625020757,0.21765016999988543,0.28828157874994637,0.23790802499980865,0.9813736955711377,0.9187092412900056,0.90291070096622,0.9020909220864877,0.23790802499980865,0.23776789329161485
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.2470699149998454,0.24406141374973267,0.2197557087500451,0.2891129624998075,0.9814297582634279,0.920421007572091,0.904569967375856,0.9037311579090654,0.2891129624998075,0.28868348999876997
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.31836703000014593,0.24015420374990246,0.2345591162501459,0.206919649999746,0.9801718691611803,0.9197952765460895,0.9030120639145535,0.902073099920288,0.206919649999746,0.20603595054759205
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.24888104499992728,0.260289562499656,0.2605692725003796,0.230260120000043,0.9795219701223886,0.9146967880842285,0.8981340828243664,0.8968348820349891,0.230260120000043,0.23048107804781548
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.21134680749988216,0.2907394062501584,0.23348102999999215,0.26443275625000284,0.7194572610675257,-0.025641025637742818,0.2453280165635907,-0.025390548508960286,0.26443275625000284,0.26143775485593046
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.21151708749982082,0.25517108875005984,0.22909962874998654,0.30421219499996666,0.9806034656988384,0.9188706488538664,0.9024695278889613,0.9015199800957756,0.30421219499996666,0.30426295902323963
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.25669677374999783,0.2775694137501026,0.25841592624986115,0.20731788624990966,0.9802038103788938,0.9118927070585746,0.8955862702608675,0.8944187680140308,0.20731788624990966,0.20750523664578505
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.2648103499998003,0.27985802625007283,0.23225686249995972,0.22307476124971798,0.9790712923660204,0.9186357462884754,0.9005460954524741,0.8996915950175671,0.22307476124971798,0.2230004966452714
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.2842459787501389,0.2644031050000103,0.23440688125030804,0.21694403499983544,0.9780126140330888,0.9158444860339524,0.8972282414791971,0.8961188145799389,0.21694403499983544,0.21678830749878786
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.2654447975001886,0.22703573249985864,0.25114317750014725,0.2563762924999926,0.7341460863932513,-0.025641025637742818,0.23128577882340248,-0.025401023195201575,0.2563762924999926,0.24913845431574197
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.0,0.0,1.0,0.23471221124985073,0.22628141624993625,0.26670240875013135,0.2723039637497678,0.9807029503790278,0.9204275625721412,0.9036261114149555,0.9028935505717034,0.2723039637497678,0.2721409545721513
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.25,0.25,1.0,0.2496784187499699,0.2581303675002172,0.2434365849999498,0.2487546287498287,0.9811057424941512,0.9160527321880318,0.9004313999405281,0.8993588490837475,0.2487546287498287,0.24831372969409438
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.5,0.5,1.0,0.28700657875020574,0.2448518012499827,0.19179419374976742,0.27634742624979103,0.9806903851225713,0.9173965573149333,0.9010585933376508,0.9001285611145645,0.27634742624979103,0.2755247629863945
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,0.75,0.75,1.0,0.23016254250044468,0.27033930874989304,0.30571199000004756,0.19378615874977662,0.9800543349303331,0.9182909633403219,0.9012042614785034,0.9002781465900012,0.19378615874977662,0.19457102841442278
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.0,0.001,0.0022360679774997894,1.0,1.0,1.0,0.25942560000019665,0.25881920874992975,0.23918201124998134,0.2425731799997618,0.748000206964925,-0.025641025637742818,0.21720420967153833,-0.02539406149814267,0.2425731799997618,0.2510204229739099
